Address,Beds,Baths,Square Feet,Property Type,Listing Price
"['10542','Langefield','St','Orlando']",3,3,2171,Residential,525000
"['4972','Matteo','Trl','Orlando']",3,3,1678,Townhouse,367000
"['1030','Ola','Dr','Orlando']",3,3,1368,Residential,282000
"['3324','Parkchester','Square','Blvd','#202','Orlando']",2,2,1256,Condominium,249900
"['10273','Folly','Beach','Rd','Orlando']",3,2.5,2216,Residential,622462
"['14256','Sapelo','Beach','Dr','Orlando']",3,2.5,1652,MultiFamily,479900
"['2500','Woodgate','Blvd','#206','Orlando']",2,2,900,Condominium,169500
"['150','E','Robinson','St','#1222','Orlando']",1,2,928,Condominium,310000
"['6040','Westgate','Dr','#103','Orlando']",2,2,991,Condominium,199999
"['5848','Windhover','Dr','#5848','Orlando']",2,2,1258,Condominium,229900
"['1426','Cape','Cove','Blvd','Orlando']",4,2,1388,Residential,349000
"['150','E','Robinson','St','#1705','Orlando']",2,2,1132,Condominium,500000
"['4532','Commander','Dr','#2138','Orlando']",2,2,1054,Condominium,155000
"['4020','Ibis','Dr','Orlando']",4,3,1392,Residential,530000
"['525','Conway','Rd','#212','Orlando']",2,1,965,Condominium,165000
"['8634','Farthington','Way','Orlando']",5,6,5129,Residential,2750000
"['4225','Thornbriar','Ln','#210','Orlando']",1,1,580,Condominium,139900
"['10081','Cobalt','Bay','Rd','Orlando']",3,2,2061,Residential,515000
"['510','S','Eola','Dr','Orlando']",2,1,852,Residential,359999
"['6312','Buford','St','#204','Orlando']",3,2,1775,Condominium,419900
"['8527','Lake','Nona','Shore','Dr','Orlando']",5,7,6174,Residential,3975000
"['8335','Edelman','Ln','Orlando']",5,5,3664,Residential,1449000
"['2314','W','South','St','Orlando']",3,2,1440,Residential,275000
"['1333','W','Smith','St','Orlando']",2,1,928,Residential,320000
"['5148','Conroy','Rd','#11','Orlando']",2,2,988,Condominium,184000
"['2804','Polvadero','Ln','#103','Orlando']",2,3,1546,Condominium,275000
"['5242','Florida','Holly','Dr','Orlando']",3,4,1262,Residential,315000
"['4742','Fontana','St','Orlando']",3,2,1450,Residential,480000
"['4311','S','Semoran','Blvd','#8','Orlando']",3,2,1426,Condominium,186900
"['3727','S','Lake',','Orlando','Pkwy','#7','Orlando']",2,2,1021,Condominium,174000
"['7521','Laureate','Boulevard','#','5304','Orlando']",2,2,1486,MultiFamily,449900
"['5710','Cardinals','Guard','Ave','Orlando']",3,2,1000,Residential,265000
"['8319','Edelman','Ln','Orlando']",5,5,3864,Residential,1495000
"['155','S','Court','Ave','#1910','Orlando']",1,1,804,Condominium,298925
"['2560','Woodgate','Blvd','#203','Orlando']",1,1,680,Condominium,175000
"['7521','Laureate','Blvd','#5304','Orlando']",2,2,1486,Condominium,450475
"['1415','Nieuport','Ln','Orlando']",3,2,1812,Residential,324999
"['1110','SW','Ivanhoe','Blvd','#26','Orlando']",3,4,3111,Condominium,995000
"['5120','Conroy','Rd','#28','Orlando']",2,2,988,Condominium,189000
"['155','S','Court','Ave','#1906','Orlando']",1,1,729,Condominium,291900
"['7699','Milano','Dr','Orlando']",4,4,2667,Residential,735000
"['40','Pearson','Ave','#','b','Orlando']",2,2,1650,Townhouse,480900
"['40','Pearson','Ave','#','c','Orlando']",3,2,1780,Townhouse,488900
"['1410','Christy','Ave','Orlando']",4,3,2622,Residential,1195000
"['10914','Savona','Way','Orlando']",4,5,4831,Residential,1800000
"['40','Pearson','Ave','#','a','Orlando']",3,3,2015,Townhouse,510900
"['181','Mcmillian','Dr','Orlando']",4,3,2883,Residential,764869
"['1855','Caralee','Blvd','#2','Orlando']",3,2,1113,Condominium,190000
"['1232','Poinsettia','Ave','Orlando']",4,4,2712,Residential,695000
"['13812','Eliot','Ave','Orlando']",3,3,2283,Residential,839900
"['4752','Walden','Cir','#38','Orlando']",2,2,956,Condominium,189000
"['2564','Robert','Trent','Jones','Dr','#1311','Orlando']",2,2,1014,Condominium,169000
"['1407','Illinois','St','Orlando']",6,4,4556,MultiFamily,1336800
"['1418','E','Harwood','St','Orlando']",2,1,737,Residential,315000
"['7280','Westpointe','Blvd','#817','Orlando']",3,2,1423,Condominium,250000
"['106','E','Rollins','St','Orlando']",2,1,1169,Residential,400000
"['2732','Walnut','St','Orlando']",3,2,1340,Residential,499900
"['4644','Barley','St','Orlando']",4,2,1048,Residential,240000
"['11855','Padua','Ln','Orlando']",5,4,3041,Residential,960000
"['3311','Oberlin','Ave','Orlando']",3,1,1292,Residential,399900
"['3721','Wilts','St','Orlando']",3,1,1010,Residential,260000
"['6549','Hidden','Beach','Cir','Orlando']",3,3,2126,Residential,549000
"['7517','Laureate','Blvd','#4207','Orlando']",3,2,1840,Condominium,447000
"['1602','Park','Lake','St','#1','Orlando']",3,4,2212,Townhouse,650000
"['4463','Ring','Neck','Rd','#B','Orlando']",2,2,1061,Condominium,180000
"['3153','Merton','Aly','Orlando']",3,3,1594,Townhouse,360500
"['19366','Fallglo','Dr','Orlando']",5,4,3092,Residential,549000
"['3230','N','Orange','Ave','Orlando']",5,5,2721,Residential,1195000
"['1728','Spring','Lake','Dr','Orlando']",3,4,2464,Residential,820000
"['5944','Branch','Dr','Orlando']",3,2,1132,Attached-Home,287500
"['706','Strathmore','Dr','Orlando']",4,2,1678,Residential,445000
"['4367','Thornbriar','Ln','#207','Orlando']",2,2,935,Condominium,167900
"['1730','Knotting','Hill','Dr','Orlando']",4,3,3848,Residential,669900
"['5252','Middle','Ct','#103','Orlando']",2,3,1285,Condominium,234000
"['150','E','Robinson','St','#1015','Orlando']",1,2,921,Condominium,372500
"['6214','Stevenson','Dr','#309','Orlando']",3,2,1408,Condominium,250000
"['4518','Commander','Dr','#1928','Orlando']",3,2,1253,Condominium,210000
"['1144','Arthur','St','Orlando']",4,3,2527,Residential,675000
"['6584','Swissco','Dr','#724','Orlando']",2,2,1120,Condominium,229000
"['6042','Arbor','Watch','Loop','Orlando']",4,2,2162,Residential,599745
"['10815','Leafshore','Loop','Orlando']",4,3,2397,Residential,543000
"['11970','Xenia','Ln','Orlando']",3,2,1958,Residential,599000
"['6078','Arbor','Watch','Loop','Orlando']",4,2,1850,Residential,549485
"['6431','Mackenzie','St','Orlando']",5,1,1706,Residential,290000
"['221','E','Muriel','St','Orlando']",3,2,1092,Residential,379000
"['6480','Ranelagh','Dr','#108','Orlando']",3,3,1665,Condominium,299999
"['4623','Cypress','St','Orlando']",3,4,1486,Residential,339000
"['1322','Shorewood','Dr','Orlando']",4,3,2642,Residential,669000
"['3744','Southpoint','#5','Orlando']",1,1,720,Condominium,160000
"['6586','Lake','Pembroke','Pl','Orlando']",4,4,3271,Residential,590000
"['6102','Arbor','Watch','Loop','Orlando']",5,3,2397,Residential,625440
"['125','W','Grant','St','Orlando']",3,4,1969,Townhouse,599999
"['8989','Lee','Vista','Blvd','#2105','Orlando']",2,2,1255,Condominium,275000
"['8739','Abbey','Leaf','Ln','Orlando']",4,3,2691,Residential,565000
"['101','S','Eola','Dr','#1110','Orlando']",2,2,1198,Condominium,415000
"['5950','Scotchwood','Gln','#106','Orlando']",2,3,1260,Townhouse,235000
"['5475','Vineland','Rd','#8113','Orlando']",3,2,1232,Condominium,255000
"['7025','Cadiz','Blvd','Orlando']",2,3,1540,Townhouse,399900
"['2916','E','Marks','St','Orlando']",3,2,1340,Residential,359500
"['6451','Old','Park','Ln','#105','Orlando']",3,2,1412,Condominium,339900
"['4902','Heartland','St','Orlando']",5,4,2856,Residential,489900
"['101','S','Eola','Dr','#614','Orlando']",1,2,980,Condominium,279900
"['155','S','Court','Ave','#2005','Orlando']",2,2,1263,Condominium,399900
"['346','Roswell','Ave','Orlando']",3,2,1243,Residential,440000
"['9420','Dugard','Ct','Orlando']",4,4,4037,Residential,1145000
"['626','Florida','St','Orlando']",4,3,2305,Residential,699000
"['1000','Paladin','Ct','Orlando']",4,3,2428,Residential,485000
"['2525','Oak','Park','Way','#119','Orlando']",2,2,953,Condominium,175000
"['7704','Nemours','Pkwy','Orlando']",3,4,2241,Townhouse,659900
"['817','Mayfair','Cir','Orlando']",2,1,1359,Residential,410000
"['9206','Yonath','St','Orlando']",4,3,2477,Residential,998000
"['10','N','Summerlin','Ave','#6','Orlando']",1,2,1338,Condominium,414999
"['4979','Longmeadow','Park','St','Orlando']",3,2,1788,Residential,459900
"['533','Eartha','Ln','Orlando']",2,2,1074,Residential,225000
"['5204','Sapling','Sprout','Dr','Orlando']",3,3,1809,Townhouse,399000
"['3218','Anderson','Pl','Orlando']",2,2,1119,Residential,365000
"['116','Leggett','Aly','Orlando']",5,5,3518,Residential,923009
"['3478','Westchester','Square','Blvd','#204','Orlando']",3,2,1600,Residential,248500
"['4155','S','Semoran','Blvd','#5','Orlando']",1,2,765,Condominium,124500
"['4201','Lake','Lawne','Ave','Orlando']",3,1,914,Residential,167400
"['12028','Xenia','Ln','Orlando']",3,2,1941,Residential,650000
"['5258','Cypress','Ct','Orlando']",2,3,1285,Townhouse,249000
"['652','Charing','Ct','Orlando']",3,3,1710,Residential,359900
"['93','Allium','Pl','Orlando']",4,4,3320,Residential,752988
"['19315','Banfield','Pl','Orlando']",5,4,3320,Residential,690664
"['7517','Laureate','Blvd','#4402','Orlando']",3,2,1805,Condominium,487900
"['14','Mowry','Ct','Orlando']",4,4,4226,Residential,914871
"['2544','Robert','Trent','Jones','Dr','#824','Orlando']",2,1,933,Condominium,179900
"['2019','E','Jefferson','St','Orlando']",3,2,1320,Residential,499000
"['5105','City','St','#817','Orlando']",2,2,979,Condominium,218000
"['158','Blueleaf','St','Orlando']",5,4,3320,Residential,767988
"['19355','Banfield','Pl','Orlando']",5,4,3120,Residential,710226
"['1928','Conway','Rd','#36','Orlando']",1,1,825,Condominium,128500
"['2513','E','Central','Blvd','#C','Orlando']",3,3,1700,Townhouse,479000
"['3468','Soho','St','#305','Orlando']",1,1,945,Condominium,154900
"['11069','Leafshore','Loop','Orlando']",4,3,1861,Townhouse,443050
"['10317','Lake','District','Ln','#52B','Orlando']",3,3,1614,Townhouse,360000
"['2328','Oberlin','Ave','Orlando']",3,3,2148,Residential,559900
"['3431','Fitzgerald','Dr','Orlando']",4,2,2134,Residential,310000
"['4437','King','Cole','Blvd','Orlando']",3,2,1155,Residential,120000
"['2560','Woodgate','Blvd','#204','Orlando']",2,2,1008,Condominium,185000
"['10948','Leafshore','Loop','Orlando']",3,3,1652,Townhouse,429200
"['14262','Sapelo','Beach','Dr','Orlando']",4,3,1858,Townhouse,509900
"['200','W','Spruce','St','Orlando']",2,2,1204,Residential,375000
"['7521','Laureate','Blvd','#5203','Orlando']",2,2,1549,Condominium,449900
"['4528','Commander','Dr','#2018','Orlando']",3,2,1253,Condominium,110000
"['2787','L','B','Mcleod','Rd','#C','Orlando']",1,1,780,Condominium,79900
"['2515','E','Central','Blvd','#B','Orlando']",3,3,1700,Townhouse,490000
"['4954','Lescot','Ln','Orlando']",6,2,2184,Residential,279000
"['4712','Walden','Cir','#15','Orlando']",1,1,560,Condominium,135000
"['7210','Westpointe','Blvd','#1323','Orlando']",2,2,1133,Condominium,207900
"['1090','E','Michigan','St','#A','Orlando']",1,1,786,Condominium,167900
"['3724','S','Lake','Pkwy','Orlando']",4,2,2033,Residential,391000
"['141','Marconi','Ave','Orlando']",3,2,2736,Residential,808346
"['10742','Sunset','Ridge','Ln','Orlando']",3,5,2250,Townhouse,429900
"['145','Marconi','Ave','Orlando']",5,4,3400,Residential,885581
"['140','Marconi','Ave','Orlando']",4,3,2724,Residential,885837
"['92','Neruda','St','Orlando']",4,4,3470,Residential,929401
"['5156','Conroy','Rd','#1138','Orlando']",3,2,1237,Condominium,220000
"['513','Rugby','St','Orlando']",5,5,3252,Residential,1294900
"['108','Marconi','Ave','Orlando']",5,4,3103,Residential,839894
"['144','Marconi','St','Orlando']",3,2,1976,Residential,645900
"['91','Neruda','St','Orlando']",5,4,3484,Residential,825622
"['136','Leggett','Aly','Orlando']",5,4,3103,Residential,750379
"['124','Peebles','St','Orlando']",4,2,3400,Residential,660900
"['5080','Stone','Harbour','Rd','Orlando']",3,2,1374,Residential,275000
"['2674','Robert','Trent','Jones','Dr','#333','Orlando']",1,1,674,Condominium,145000
"['3478','Fairway','Ln','Orlando']",2,1,720,Residential,299999
"['2960','S','Semoran','Blvd','#1503','Orlando']",2,2,889,Condominium,85000
"['101','S','Eola','Dr','#1014','Orlando']",1,2,980,Condominium,314900
"['1402','Guernsey','St','Orlando']",5,3,2327,Residential,885000
"['14627','Englert','Aly','Orlando']",3,2,2001,Residential,625000
"['151','E','Washington','St','#314','Orlando']",1,1,975,Condominium,205000
"['6066','Arbor','Watch','Loop','Orlando']",4,4,2908,Residential,627180
"['5420','Log','Grove','Ln','Orlando']",4,2,1850,Residential,569940
"['155','S','Court','Ave','#2407','Orlando']",1,1,730,Condominium,285000
"['Plan','Citrine','Elite','-','Princeton','St.','And','John','Young','Parkway','Orlando']",2,2.5,1815,MultiFamily,539995
"['Plan','Nova','Elite','-','Princeton','St.','And','John','Young','Parkway','Orlando']",2,2.5,2059,MultiFamily,568995
"['Plan','Citrine','-','Princeton','St.','And','John','Young','Parkway','Orlando']",2,2.5,1815,MultiFamily,516995
"[6212','Sandcrest','Cir','Orlando']",3,3,1460,Duplex,300000
"[4474','Goldenrain','Ct','Orlando']",3,2,1232,Duplex,224900
"['10395','Woodward','Winds','Dr','Orlando']",6,7,5800,Residential,2495000
"['10427','Woodward','Winds','Dr','Orlando']",6,7,5803,Residential,2495000
"['Plan','Anna','Maria','-','13426','Gabor','Ave','Orlando']",4,2.5,2235,Residential,601900
"['Plan','Captiva','-','13426','Gabor','Ave','Orlando']",4,3.5,2843,Residential,653900
"['Plan','Arlington','W/','Bonus','-','13426','Gabor','Ave','Orlando']",4,4,3100,Residential,728900
"['Plan','Anna','Maria','W/','Bonus','-','13426','Gabor','Ave','Orlando']",4,3.5,2688,Residential,640900
"['Plan','Tidewater','W/','Bonus','-','13426','Gabor','Ave','Orlando']",4,3.5,3199,Residential,735900
"['Plan','Ellington','-','13426','Gabor','Ave','Orlando']",5,3.5,3628,Residential,760900
"['Plan','Biscayne','-','13426','Gabor','Ave','Orlando']",4,3,2689,Residential,642900
"['Plan','Arlington','-','13426','Gabor','Ave','Orlando']",4,3,2687,Residential,701900
"['Plan','Tidewater','-','13426','Gabor','Ave','Orlando']",4,2.5,2717,Residential,703900
"['1217','E','Muriel','St','Orlando']",3,3,1690,Townhouse,444900
"['323','Desoto','Cir','Orlando']",4,3,2516,Residential,825000
"['809','S','Mills','Ave','Orlando']",3,1,1352,Residential,369900
"['Plan','Clearview','-','10774','Pahokee','Beach','Pl','Orlando']",3,2.5,2119,MultiFamily,627900
"['1107','E','Ridgewood','St','Orlando']",3,2,1623,Residential,624900
"['1353','Cumbie','St','Orlando']",4,4,3465,Residential,760000
"['Plan','Tanner','-','13450','Gabor','Ave','Orlando']",3,2,2001,Residential,608900
"['Plan','Mercer','-','13450','Gabor','Ave','Orlando']",4,3.5,2790,Residential,685900
"['Plan','Weaver','-','13450','Gabor','Ave','Orlando']",3,2.5,2445,Residential,650900
"['Plan','Joiner','','13450','-Gabor','Ave','Orlando']",4,3.5,2952,Residential,700900
"['Plan','Trailwood','Interior','-','10774','Pahokee','Beach','Pl','Orlando']",4,3,1858,Residential,496900
"['Plan','Whitestone','-','10774','Pahokee','Beach','Pl','Orlando']",4,2.5,2894,Residential,705900
"['Plan','Foxtail','End','Unit','-','10774','Pahokee','Beach','Pl','Orlando']",3,2.5,1652,MultiFamily,471900
"['Plan','Sunbeam','-','10774','Pahokee','Beach','Pl','Orlando']",3,2.5,1756,MultiFamily,531900
"['Plan','Mystique','Grand','-','10774','Pahokee','Beach','Pl','Orlando']",3,3,2870,Residential,739290
"['Plan','Ashby','Grand','-','10774','Pahokee','Beach','Pl','Orlando']",4,3.5,3217,Residential,837900
"['Plan','Trailwood','-','Interior','Unit','-','5973','Wooden','Pine','Dr','Orlando']",4,3,1861,MultiFamily,414900
"['Plan','Cedar','-','5973','Wooden','Pine','Dr','Orlando']",3,2,1662,Residential,466900
"['Plan','Highgate','-','5973','Wooden','Pine','Dr','Orlando']",4,2,1850,Residential,474900
"['Plan','Mystique','-','10774','Pahokee','Beach','Pl','Orlando']",2,2,1889,Residential,630900
"['Plan','Valencia','-','10774','Pahokee','Beach','Pl','Orlando']",4,3.5,4342,Residential,820900
"['Plan','Easley','Grand','-','10774','Pahokee','Beach','Pl','Orlando']",5,3.5,4193,Residential,917490
"['Plan','Upton','-','10774','Pahokee','Beach','Pl','Orlando']",6,4.5,5363,Residential,944900
"['Plan','Ashby','-','10774','Pahokee','Beach','Pl','Orlando']",3,2.5,2298,Residential,719900
"['Plan','Trailwood','Exterior','-','10774','Pahokee','Beach','Pl','Orlando']",4,3,1858,MultiFamily,496900
"['Plan','Yorkshire','-','10774','Pahokee','Beach','Pl','Orlando']",5,3.5,3416,Residential,780900
"['Plan','Foxtail','Interior','Unit','-','10774','Pahokee','Beach','Pl','Orlando']",3,2.5,1652,MultiFamily,471900
"['Plan','Oakhurst','-','10774','Pahokee','Beach','Pl','Orlando']",4,2.5,3820,Residential,839900
"['Plan','Easley','-','10774','Pahokee','Beach','Pl','Orlando']",3,2.5,2684,Residential,769900
"['Plan','Whitestone','-','5973','Wooden','Pine','Dr','Orlando']",4,2.5,2908,Residential,523900
"['Plan','Foxtail','-','Interior','Unit','-','5973','Wooden','Pine','Dr','Orlando']",3,2.5,1652,MultiFamily,397900
"['Plan','Tower','-','5973','Wooden','Pine','Dr','Orlando']",4,2.5,2397,Residential,503900
"['Plan','Trailwood','-','Exterior','Unit','-','5973','Wooden','Pine','Dr','Orlando']",4,3,1861,MultiFamily,414900
"['Plan','Spruce','-','5973','Wooden','Pine','Dr','Orlando']",3,2,2162,Residential,483900
"['Plan','Foxtail','-','Exterior','Unit','-','5973','Wooden','Pine','Dr','Orlando']",3,2.5,1652,MultiFamily,397900
"['7383','Universal','Blvd','#307','Orlando']",2,2,1056,Condominium,325000
"['18363','Mowry','Ct','Orlando']",6,6,4415,Residential,840000
"['322','E','Central','Blvd','#1413','Orlando']",2,2,1157,Condominium,449000
"[4712','Sutton','Ter','#114C1','Orlando']",2,2,934,Condominium,245000
"['809','Columbia','St','Orlando']",3,1,1003,Residential,219900
"['911','N','Orange','Ave','#449','Orlando']",2,2,1085,Condominium,279000
"[2966','S','Semoran','Blvd','#1605','Orlando']",2,2,889,Condominium,185000
"['626','W','Winter','Park','St','Orlando']",2,1,1100,Residential,375000
"['4364','Real','Ct','Orlando']",3,3,2051,Residential,395000
"['811','E','Marks','St','Orlando']",4,3,2901,Residential,899000
"['2799','Heatherside','Ave','Orlando']",3,2,1387,Residential,300000
"[4136','Yellow','Pine','Ln','#2','Orlando']",2,2,909,Condominium,160000
"['1813','Osman','Ave','Orlando']",3,3,1946,Residential,499000
"['9779','Cypress','Pine','St','Orlando']",3,2,2445,Residential,745000
"['845','Floral','Dr','Orlando']",3,3,1951,Residential,545000
"[4882','S','Semoran','Blvd','#1408','Orlando']",2,2,851,Condominium,169900
"['6560','Swissco','Dr','#325','Orlando']",2,2,1120,Condominium,235000
"['8873','Venezia','Plantation','Dr','Orlando']",3,2,2000,Residential,438000
"[1017','S','Hiawassee','Rd','#3735','Orlando']",1,1,673,Condominium,150000
"['440','Delaney','Park','Dr','Orlando']",4,6,3252,Residential,1075000
"[1039','S','Hiawassee','Rd','#2912','Orlando']",2,2,934,Condominium,199000
"[1100','Delaney','Ave','#F307','Orlando']",1,1,751,Condominium,219500
"['5457','Bayberry','Homes','Rd','Orlando']",4,2,1377,Residential,299900
"['5206','Mystic','Point','Ct','Orlando']",4,2,1851,Residential,449000
"['4293','Booker','St','S','Orlando']",3,3,2508,Residential,350000
"[4300','Hector','Ct','#7','Orlando']",2,2,876,Condominium,207000
"['2875','Stanfield','Ave','Orlando']",4,4,2794,Residential,889000
"['1109','E','Jackson','St','Orlando']",4,5,3773,Residential,1448000
"[2544','Woodgate','Blvd','#201','Orlando']",2,2,930,Condominium,189000
"[4450','Ring','Neck','Rd','#A','Orlando']",2,2,960,Condominium,180000
"[730','E','Michigan','St','#124','Orlando']",2,2,994,Condominium,198000
"['3875','Villa','Rose','Ln','Orlando']",2,2,1083,Residential,250000
"[3851','Atrium','#37','Orlando']",2,2,820,Condominium,188000
"['101','S','Eola','Dr','#1210','Orlando']",2,2,1773,Condominium,700000
"['3014','Kilgore','St','Orlando']",3,3,1960,Townhouse,449000
"['3344','Robert','Trent','Jones','Dr','#10205','Orlando']",2,2,1112,Condominium,245000
"['2501','Lake','Shore','Dr','Orlando']",4,3,3643,Residential,2600000
"['6004','Westgate','Dr','#302','Orlando']",1,1,1037,Condominium,150000
"['2516','Hargill','Dr','Orlando']",3,2,1644,Residential,464800
"[1037','S','Hiawassee','Rd','#2813','Orlando']",1,1,673,Condominium,149999
"['3044','Willow','Bend','Blvd','Orlando']",3,2,1054,Residential,249000
"['2013','Winslow','Dr','Orlando']",3,2,1331,Residential,289000
"['1260','Saint','Tropez','Cir','#1260','Orlando']",2,2,1300,Condominium,339900
"['101','S','Eola','Dr','#612','Orlando']",2,2,1255,Condominium,380000
"['113','N','Hampton','Ave','Orlando']",3,2,1200,Attached-Home,430000
"['726','Tam','O','Shanter','Dr','Orlando']",3,2,1385,Residential,399000
"['620','E','Marks','St','Orlando']",4,3,2634,Residential,899000
"['4782','Point','Look','Out','Rd','Orlando']",3,2,1418,Residential,275000
"[911','N','Orange','Ave','#103','Orlando']",1,1,675,Condominium,199500
"['7374','Chelsea','Harbour','Dr','Orlando']",4,3,2962,Residential,580000
"[2031','Dixie','Belle','Dr','#2031','Orlando']",2,2,830,Condominium,165900
"['2010','Plainfield','Dr','Orlando']",3,2,1433,Residential,280000
"['1606','Hart','Ln','Orlando']",4,4,2749,Residential,1179000
"['6301','Daysbrook','Dr','#104','Orlando']",3,3,1682,Townhouse,360000
"['1112','Chichester','St','Orlando']",3,3,2252,Residential,694500
"['14161','Walcott','Ave','Orlando']",3,2.1,1791,Residential-Detached,509000
"[3276','S','Semoran','Blvd','#1','Orlando']",1,1,655,Condominium,137300
"['4700','Buggy','Whip','Ln','#103','Orlando']",2,2,1140,Condominium,270000
"['5132','Cypress','Creek','Dr','#104','Orlando']",2,2,1215,Condominium,245000
"['4207','S','Semoran','Blvd','#10','Orlando']",2,2,1125,Condominium,149900
"[2425','E','Central','Blvd','#6','Orlando']",1,1,537,Condominium,185000
"['7573','Laureate','Blvd','#1-401','Orlando']",2,2,1460,Condominium,394900
"[5500','Devonbriar','Way','#209','Orlando']",1,1,580,Condominium,135900
"['813','Morocco','Ave','Orlando']",3,2,1508,Residential,395900
"['5424','E','Michigan','St','#1','Orlando']",2,2,1126,Condominium,205000
"['9517','Silver','Buttonwood','St','Orlando']",3,3,1753,Residential,374900
"['2312','W','Jackson','St','Orlando']",4,2,1471,MultiFamily,195000
"['9644','Leland','Dr','Orlando']",4,4,2820,Residential,575000
"['935','N','Hyer','Ave','Orlando']",3,2,1982,Residential,550000
"['2300','E','Central','Blvd','Orlando']",4,3,2032,Residential,599999
"['3427','Windy','Wood','Dr','Orlando']",4,3,2291,Residential,439900
"['3607','N','Westmoreland','Dr','Orlando']",3,2,2047,Residential,635000
"['9069','Lee','Vista','Blvd','#1209','Orlando']",2,2,1032,Condominium,229900
"['4532','Commander','Dr','#2127','Orlando']",2,2,1054,Condominium,180000
"['9028','Lake','Avon','Dr','Orlando']",4,2,2570,Residential,499000
"['4746','Kirkland','Blvd','Orlando']",4,2,1252,Residential,225000
"['5314','Burning','Tree','Dr','#A','Orlando']",1,1,1173,Condominium,142900
"['86','Marconi','Ave','Orlando']",4,3,2343,Residential,714202
"['3610','Dubsdread','Cir','Orlando']",3,3,3725,Residential,349800
"['3220','Tall','Timber','Dr','Orlando']",3,2,1724,Residential,489900
"[4324','Hector','Ct','#3','Orlando']",2,2,876,Condominium,209000
"['6440','Greylynne','St','Orlando']",3,1,1100,Residential,240000
"['10051','Baywater','Breeze','Dr','Orlando']",5,4,3762,Residential,850000
"['3713','Conroy','Rd','#1925','Orlando']",2,2,1091,Condominium,249000
"['5463','Vineland','Rd','#5103','Orlando']",2,2,1142,Condominium,220000
"['6376','Raleigh','St','#2002','Orlando']",2,2,1051,Condominium,225900
"['4409','S','Semoran','Blvd','#5','Orlando']",3,2,1426,Condominium,173000
"['4798','Lake','Ridge','Rd','#64','Orlando']",2,2,939,Condominium,185000
"['10299','Lake','District','Ln','#49C','Orlando']",3,3,1635,Townhouse,360000
"['1936','Meeting','Pl','Orlando']",3,3,2669,Townhouse,860000
"[4860','Marks','Ter','#406B1','Orlando']",2,2,860,Condominium,210000
"[5500','Metrowest','Blvd','#209','Orlando']",1,1,786,Condominium,150000
"['4177','N','Orange','Blossom','Trl','#504','Orlando']",2,2,1648,Condominium,335000
"['6386','Mainsail','Ct','Orlando']",3,2,1284,Residential,290000
"['46','E','Princeton','St','Orlando']",4,3,2016,MultiFamily,499900
"['5121','Eaglesmere','Dr','#C05','Orlando']",2,2,1139,Condominium,125000
"[4536','Commander','Dr','#1513','Orlando']",1,1,735,Condominium,124000
"[1015','S','Hiawassee','Rd','#3526','Orlando']",1,1,627,Condominium,150000
"['3280','Soho','St','#305','Orlando']",2,2,1233,Condominium,205000
"['438','Woodland','St','Orlando']",5,4,2908,Residential,815000
"['3886','Villa','Rose','Ln','Orlando']",2,2,1230,Residential,279000
"['8163','Corkfield','Ave','Orlando']",4,3,2170,Residential,550000
"['5332','Burning','Tree','Dr','#D','Orlando']",2,2,1123,Condominium,145000
"['664','Bellhurst','Ct','Orlando']",3,2,1545,Residential,355000
"['2352','Grand','Central','Pkwy','#18','Orlando']",2,3,1250,Condominium,254900
"['3406','Soho','St','#208','Orlando']",2,2,1107,Condominium,195000
"['10664','Warlow','Creek','St','Orlando']",4,4,3446,Residential,847000
"['912','S','Goldwyn','Ave','Orlando']",3,2,1780,Residential,260000
"['1704','Curry','Ford','Rd','Orlando']",3,2,1586,Residential,395000
"[1100','Delaney','Ave','#F407','Orlando']",1,1,751,Condominium,199000
"[6008','Village','Cir','#GE','Orlando']",2,2,825,Condominium,130000
"['4548','Cepeda','St','Orlando']",3,1,1124,Residential,229900
"['1212','S','Hiawassee','Rd','#524','Orlando']",3,2,1408,Condominium,259000
"['4400','Elaine','Pl','Orlando']",3,2,1574,Residential,409900
"['516','S','Dollins','Ave','Orlando']",3,2,1482,Residential,185000
"['10752','Garden','Lily','Dr','#21C','Orlando']",3,3,1771,Townhouse,367999
"['10','N','Summerlin','Ave','#55','Orlando']",1,3,1833,Condominium,475000
"['3315','Parkchester','Square','Blvd','#108','Orlando']",2,2,1107,Condominium,200000
"['5132','Conroy','Rd','#914','Orlando']",2,2,1028,Condominium,196000
"['8495','Lake','Amhurst','Trl','Orlando']",4,2,1853,Residential,420000
"[101','S','Eola','Dr','#1017','Orlando']",1,2,980,Condominium,315000
"['542','W','Yale','St','Orlando']",4,3,2870,Residential,1350000
"[4649','Cason','Cove','Dr','#2513','Orlando']",1,1,700,Condominium,155000
"['204','N','Brown','Ave','Orlando']",2,2,1144,Residential,519700
"[5475','Karen','Ct','Orlando']",2,2,950,Residential,130000
"[5997','Village','Cir','#GE','Orlando']",2,2,741,Condominium,149900
"['2604','Grand','Central','Pkwy','#5','Orlando']",3,2,1457,Condominium,265000
"['10057','Oak','Quarry','Dr','Orlando']",4,4,3524,Residential,850000
"[1404','Mount','Vernon','St','Orlando']",2,1,918,Residential,405000
"['2909','Hargill','Dr','Orlando']",3,2,1995,Residential,374500
"['807','Stetson','St','Orlando']",2,2,1187,Residential,475000
"['9085','Laureate','Blvd','Orlando']",2,2,1644,Townhouse,450000
